Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2019-07-19,1715.9501953125,1732.5152960667256,1704.0118255305777,1715.9915450312776,1953177
2019-07-22,1743.17333984375,1749.4110972923788,1709.2171465474062,1715.9918453162695,1920167
2019-07-23,1745.279541015625,1759.7791702951542,1736.976317265304,1758.0440960646122,3538588
2019-07-24,1732.3499755859375,1752.1784754170487,1715.578329137603,1743.2556101518626,2413196
2019-07-25,1758.0445556640625,1763.9105684476078,1728.8389443248186,1742.3469908863087,2544464
2019-07-26,1742.4705810546875,1759.6139696513567,1730.8626077119054,1759.6139696513567,1720592
2019-07-29,1759.779541015625,1769.6937919509244,1737.7203730257745,1743.9167798603366,1647090
2019-07-30,1800.3861083984375,1805.2193851462916,1751.8889506123462,1759.7790802570257,2851672
2019-07-31,1822.321533203125,1827.2786576721217,1773.9482199186507,1794.2725109239013,3000677
2019-08-01,1801.1302490234375,1832.070933122123,1789.7288202371135,1817.6126506735832,2375236
2019-08-02,1821.9913330078125,1825.874373914317,1789.109030186178,1795.3054364324935,2500816
2019-08-05,1857.76513671875,1860.780640157407,1813.977202906632,1817.529647492694,3039682
2019-08-06,1829.92333984375,1860.533639217186,1827.0730321779024,1844.7122229908928,2885467
2019-08-07,1828.7244873046875,1849.4205223227448,1823.6021656899165,1842.3979293186155,2165362
2019-08-08,1865.6142578125,1884.5338727398262,1833.2275432643091,1841.4894190764085,2073298
2019-08-09,1855.8238525390625,1873.7107329729733,1851.7756140773404,1867.1839317699637,1744550
2019-08-13,1817.15771484375,1855.8233229144316,1812.9029307011733,1854.7905887336224,1647281
2019-08-14,1821.2479248046875,1832.3603097558316,1790.6789825968206,1801.9979144547747,1945002
2019-08-16,1788.77880859375,1851.8167595284838,1770.7265293039777,1851.8167595284838,3755507
2019-08-19,1787.0433349609375,1806.0456450414283,1782.6645014272954,1801.0885206726048,974884
2019-08-20,1806.66552734375,1821.7434493165515,1789.9352303602307,1794.479261639705,1843611
2019-08-21,1806.211181640625,1819.2649852730558,1802.9477811590036,1805.1784472030267,1214408
2019-08-22,1830.831298828125,1847.0658007369038,1792.8266780040756,1806.8718639607896,2131601
2019-08-23,1857.0218505859375,1867.1012990863662,1829.0966690277962,1829.9642063594556,2826425
2019-08-26,1880.6507568359375,1885.3599855208083,1838.2672952602097,1856.4434213257039,2345475
2019-08-27,1847.7684326171875,1879.4528054483992,1841.5720260691755,1875.4457151983079,3432106
2019-08-28,1850.0404052734375,1860.6981436054766,1830.8315454218766,1850.6600459138103,1294621
2019-08-29,1845.248779296875,1857.4350472185486,1835.954168170175,1835.954168170175,1670652
2019-08-30,1866.853271484375,1872.1407905635267,1832.4837923521193,1851.4861039950854,2583625
2019-09-03,1860.244140625,1897.091987745604,1848.1403708724472,1875.445912271156,2545060
2019-09-04,1855.121826171875,1875.4461247702823,1844.8771791242468,1871.3151861694666,2228092
2019-09-05,1830.2530517578125,1861.9372186355986,1823.6435523259825,1852.4774129149748,2055943
2019-09-06,1815.547119140625,1845.2898705804714,1811.4988808770229,1830.831588630546,1890550
2019-09-09,1803.443359375,1819.967108406703,1800.9234473064812,1817.612393487317,1703945
2019-09-11,1779.607666015625,1813.4813495377423,1773.452610204617,1806.045662910936,2627440
2019-09-12,1762.7532958984375,1788.6954963174085,1751.8063142235158,1780.4336233552033,2118859
2019-09-13,1769.651611328125,1782.8706063684895,1747.8403501938662,1763.909650698638,2291174
2019-09-16,1776.3031005859375,1795.6358071378497,1756.8049951715525,1784.5236257567656,2597948
2019-09-17,1753.7064208984375,1781.714291858883,1739.6200885633132,1780.392311474491,2796530
2019-09-18,1766.8431396484375,1770.4782835981605,1745.8578582487453,1756.8048415158287,1454663
2019-09-19,1736.6048583984375,1764.5713872943002,1727.5581451816445,1763.9103969214782,1652691
2019-09-20,1706.4490966796875,1759.2837520767066,1699.4678519702466,1739.0421563677758,6941979
2019-09-23,1665.4287109375,1734.167466803089,1631.7202224564558,1734.167466803089,6323401
2019-09-24,1689.3055419921875,1702.7724385920105,1663.115438566578,1664.7678135676376,4620978
2019-09-25,1725.450927734375,1728.3839331629003,1701.9872877179635,1706.076874752098,4002232
2019-09-26,1724.7486572265625,1740.7766098767252,1704.4243693287538,1733.2582248992246,4234281
2019-09-27,1698.765380859375,1722.7661685476858,1694.8409901571774,1722.6009713856226,2046795
2019-09-30,1734.4150390625,1738.2980790309457,1701.9458378344812,1703.474365021686,2620039
2019-10-01,1701.905029296875,1731.6477815515268,1685.1747311536333,1731.6477815515268,3342877
2019-10-03,1702.1527099609375,1719.4199471468776,1690.5034869763547,1710.2080376746223,2317618
2019-10-04,1717.9332275390625,1725.0383197133497,1697.7741295355197,1702.442210392568,2163251
2019-10-07,1691.7840576171875,1730.4496719118092,1686.2486418582014,1718.4699534860652,2177916
2019-10-09,1668.9810791015625,1701.9459751995614,1665.1806373857846,1701.9459751995614,2066920
2019-10-10,1656.051513671875,1684.6376821932333,1649.9790556454589,1675.508269868787,2881452
2019-10-11,1641.51025390625,1648.2437007239064,1590.4105884178045,1595.3677123297562,12593069
2019-10-14,1669.724853515625,1679.4325561523438,1625.936918218085,1648.2439795960772,3510704
2019-10-15,1683.191650390625,1691.205627924807,1671.1292335247226,1678.8128167773366,2261310
2019-10-16,1690.7098388671875,1698.641217376957,1665.5937228754597,1683.769844851283,3034082
2019-10-17,1715.6728515625,1721.6284770911473,1688.9361620766542,1701.3541476258933,3818774
2019-10-18,1737.974609375,1743.507646390046,1710.646422304936,1721.2059681216333,3087901
2019-10-22,1732.9478759765625,1783.7182481796563,1723.3599333623135,1757.1081961703458,5552505
2019-10-23,1748.7452392578125,1760.3607389464598,1733.8773171598973,1740.2130442627958,2348134
2019-10-24,1758.7979736328125,1773.1589561264523,1741.3114067858423,1760.4875009850055,2798671
2019-10-25,1795.080810546875,1799.3469090207204,1752.9271790714467,1768.935411966849,3954245
2019-10-27,1787.266845703125,1798.5022462161203,1781.4380576035917,1798.5022462161203,224405
2019-10-29,1854.1300048828125,1859.916513467583,1792.1664944495649,1792.1664944495649,5064173
2019-10-30,1903.0836181640625,1909.1658752795593,1838.923859311632,1879.599147122575,5195136
2019-10-31,1917.3179931640625,1930.2429199927155,1889.7365387846546,1900.7184677091968,4879261
2019-11-01,1859.2403564453125,1921.8374295027136,1854.2563330806402,1912.5450287446783,4172620
2019-11-04,1853.3687744140625,1883.1466867420988,1842.3445698784456,1864.3929789496797,2646411
2019-11-05,1860.0430908203125,1867.7725964094027,1832.2925199511508,1855.945904256652,2693475
2019-11-06,1848.765625,1867.6038994844685,1840.7403686885996,1858.480408955906,2540719
2019-11-07,1846.1046142578125,1862.2817581933762,1837.5301381222525,1862.2817581933762,1915598
2019-11-08,1799.3045654296875,1849.69484846842,1794.2782622051689,1849.69484846842,2788759
2019-11-11,1774.805908203125,1806.949201968836,1766.4005522752855,1803.5701478277067,2983768
2019-11-13,1840.4017333984375,1844.7944620871956,1789.2089858672773,1789.2089858672773,3823365
2019-11-14,1855.7769775390625,1858.4801801892913,1813.4542327573859,1847.920633710943,2995915
2019-11-15,1836.896240234375,1868.1947740802354,1832.0811287752706,1855.100937770833,2724180
2019-11-18,1818.4384765625,1848.1318389937678,1815.1860537254524,1840.233215670163,1611089
2019-11-19,1781.4376220703125,1820.1699115846911,1778.227478959832,1818.776134062004,2975313
2019-11-20,1781.2265625,1803.5705213879364,1769.357591122732,1792.5463137209204,2894129
2019-11-21,1789.2940673828125,1796.4745588003727,1780.2549308407392,1784.1409263396383,2052574
2019-11-22,1750.0972900390625,1779.9174962698935,1740.635975825399,1771.4698574646259,3742049
2019-11-25,1758.3753662109375,1761.2897592713534,1733.6237524284957,1752.5043006634987,2737010
2019-11-26,1728.9354248046875,1772.2294557394196,1719.1361877694555,1765.429273822161,6561580
2019-11-27,1735.3980712890625,1750.0968768433859,1728.8511527606993,1733.455073574354,2907521
2019-11-28,1754.869873046875,1769.2729284688687,1740.213141037318,1746.1687660934626,2924429
2019-11-29,1734.51123046875,1761.332480471128,1728.2177815589432,1761.332480471128,2064271
2019-12-02,1707.3095703125,1746.7177110321272,1703.0434727461372,1740.2130723497235,3809860
2019-12-03,1732.6102294921875,1741.9026295528477,1697.9749201751813,1712.9271953882007,4664774
2019-12-04,1755.8411865234375,1758.7978591974004,1727.9639870260723,1734.2997141845644,3334301
2019-12-05,1791.9969482421875,1796.643147737057,1747.2667598079813,1759.6424632387848,3902721
2019-12-06,1793.9403076171875,1797.6571854666206,1774.8485651622977,1794.2781306067209,1829461
2019-12-09,1740.593505859375,1797.6150615534045,1734.7224387805918,1797.6150615534045,2244747
2019-12-10,1700.38232421875,1740.9310785316206,1692.272614604397,1740.212947003648,4520045
2019-12-11,1724.9229736328125,1730.0760114412146,1695.2295097459264,1710.9843729546972,4943024
2019-12-12,1707.1827392578125,1760.1915507764115,1676.0109425351397,1732.694661243331,7137306
2019-12-13,1749.7166748046875,1754.9118886510507,1695.440611385882,1708.9568295135223,5711133
2019-12-16,1796.6011962890625,1804.4152605023803,1757.361963730953,1770.6247125528976,5574177
2019-12-17,1828.8709716796875,1832.292305614744,1790.054124295824,1796.389851493662,6059673
2019-12-18,1831.236328125,1861.3943479604175,1818.7760647921232,1836.5161007236768,8251081
2019-12-19,1883.0206298828125,1889.3140784106442,1831.0676605905012,1841.416016262547,6251505
2019-12-20,1877.825439453125,1897.9308599007834,1865.4497318121323,1875.375706837058,5548338
2019-12-23,1885.2586669921875,1893.9174928914858,1866.927340238964,1866.927340238964,2247329
2019-12-24,1871.6585693359375,1895.2696739205144,1867.8992058115043,1891.4259577692715,1805896
2019-12-26,1860.127197265625,1882.9780942561677,1854.4250428752127,1872.3339902309513,1880367
2019-12-27,1857.212890625,1880.7817140409613,1838.205708437571,1865.2381453263588,2720261
2019-12-30,1844.288330078125,1879.5994989928304,1839.1353945222156,1864.3937502369333,2288830
2019-12-31,1826.1256103515625,1855.945809577988,1822.535364702629,1849.1877001211724,1909289
2020-01-01,1831.110107421875,1844.8795924595238,1819.621237169834,1831.4479304476324,1354908
2020-01-02,1822.7047119140625,1841.5429877765112,1815.5664983421154,1841.5429877765112,2380752
2020-01-03,1859.029052734375,1877.9096028982917,1828.0685473107976,1828.0685473107976,4655761
2020-01-06,1858.860107421875,1880.4015802074814,1848.2582825085776,1862.7038232259627,3023209
2020-01-07,1863.422119140625,1870.8558748234013,1844.7950380175168,1858.902550778835,2429317
2020-01-08,1905.1531982421875,1909.1658255303596,1860.2118138628832,1862.7038253515234,5197454
2020-01-09,1870.602783203125,1902.3657780018257,1866.9279782156032,1899.6625751187048,3734173
2020-01-10,1869.9267578125,1887.2021344919174,1865.2382779579916,1882.1335522148574,1915807
2020-01-13,1850.3275146484375,1874.4876230856692,1845.5544779028414,1873.558507131,2843893
2020-01-14,1864.30908203125,1883.6542961142839,1854.2564756619365,1854.2564756619365,2948452
2020-01-15,1881.2042236328125,1884.6678373408765,1853.5804915591907,1869.4620905582071,2620681
2020-01-16,1891.2572021484375,1899.8737515028422,1871.151782827388,1881.246668804794,3117214
2020-01-17,1874.6153564453125,1903.7174269484844,1869.4622149740017,1892.904409490734,3281059
2020-01-20,1833.4327392578125,1894.1288794283232,1821.4792107198302,1854.1715203904298,5817599
2020-01-21,1834.0245361328125,1847.1183753676116,1823.042606452013,1833.0952134325855,1902980
2020-01-22,1864.30908203125,1866.9279322154348,1836.2629661077378,1842.4297828786712,1773686
2020-01-23,1855.037841796875,1877.728960191243,1848.899397444993,1870.9978797955555,2069866
2020-01-24,1848.6456298828125,1855.0381211330562,1837.3001723319358,1855.0381211330562,1319430
2020-01-27,1836.664794921875,1857.1544564897952,1833.0663966835814,1853.9793992207128,1549101
2020-01-28,1848.9417724609375,1852.370875819301,1822.0596196157699,1840.6866231620277,1743024
2020-01-29,1824.2607421875,1851.6507751909637,1820.3659231100971,1849.99978697468,2306761
2020-01-30,1810.0791015625,1833.0664339745156,1799.1991557486585,1828.8330241962835,2098567
2020-01-31,1760.294189453125,1815.5825633852219,1753.9864501243133,1811.3913222700005,3287223
2020-02-03,1780.14892578125,1858.212965750666,1772.2747417474332,1822.0596852705114,4728073
2020-02-04,1784.5938720703125,1809.105273070461,1766.6866315922948,1802.5858634267324,3509339
2020-02-05,1817.445068359375,1826.038806934932,1781.6727581912035,1790.7322131522592,2439322
2020-02-06,1802.0360107421875,1840.8562627361596,1791.1560625872219,1816.1331856533163,2640065
2020-02-07,1808.978271484375,1821.212783710414,1794.1189626603289,1811.052600816632,2083442
2020-02-10,1830.48388671875,1834.759671642455,1794.1189405677721,1812.6611914368173,2383032
2020-02-11,1823.244873046875,1841.3639912457854,1818.3342829843193,1831.3731026494938,1335820
2020-02-12,1837.934814453125,1850.0000320534737,1820.3661642631434,1821.2975970774796,1620407
2020-02-13,1855.884521484375,1860.160306817816,1838.146575376185,1839.7975638924138,1645948
2020-02-14,1849.3228759765625,1872.860678101104,1838.1467143569155,1852.5403090801155,1500115
2020-02-17,1865.45166015625,1877.0935348083087,1854.4024214173207,1860.1175235192404,1774724
2020-02-18,1876.03564453125,1880.4807250384322,1850.8892304325136,1862.6580275677402,2486223
2020-02-19,1859.6099853515625,1888.1007503126302,1854.6568132555233,1876.0355325135474,1760463
2020-02-20,1826.1236572265625,1874.8924131503295,1821.4245310978756,1866.5103445928028,2317278
2020-02-24,1791.0289306640625,1844.8777842220097,1783.7050070141838,1825.446472803773,3092877
2020-02-25,1825.573486328125,1842.9304689892313,1787.3458730534364,1791.1559424180696,2674567
2020-02-26,1798.0140380859375,1832.1351584608226,1788.996750458332,1823.7530890639582,2686842
2020-02-27,1782.688720703125,1794.9232326807135,1766.347718872245,1794.9232326807135,2349001
2020-02-28,1693.49072265625,1752.2080882726752,1684.8968812092892,1750.9380654978945,4298076
2020-03-02,1694.4649658203125,1739.0426966945931,1681.2566420822654,1722.9981118840597,2667076
2020-03-03,1724.0137939453125,1744.1648662664002,1703.524131518445,1710.297587309771,2757585
2020-03-04,1763.8076171875,1773.3327881545006,1714.530774060105,1740.7779118358399,3237002
2020-03-05,1799.2415771484375,1818.4612166906686,1764.5276160801952,1765.9245586589109,3937056
2020-03-06,1791.9603271484375,1798.0563970556243,1753.9867581850333,1776.339083414552,2595027
2020-03-09,1669.9530029296875,1761.0135780696148,1638.3294550496732,1756.8649194977118,4940975
2020-03-11,1654.16259765625,1682.6111958082988,1625.6294553290875,1636.636321432878,6796449
2020-03-12,1498.5,1615.807823280451,1488.7631577604227,1612.0824021004496,8728786
2020-03-13,1529.361572265625,1540.9610730671525,1275.1453293049588,1429.1144136544872,8029720
2020-03-16,1436.311279296875,1559.799820917011,1418.911923898886,1485.9268208491542,7844271
2020-03-17,1403.7987060546875,1465.6064898556479,1374.2918600754497,1464.7598078857718,5713248
2020-03-18,1400.75048828125,1450.8317409149295,1378.1863960666562,1419.7161825948867,7258778
2020-03-19,1395.5906982421875,1437.4665012391083,1319.1737371054442,1330.218337385215,5135111
2020-03-20,1532.988037109375,1594.0108037441826,1387.616681483031,1390.1752863044503,8547498
2020-03-23,1424.0340576171875,1492.5194188818368,1379.727594226338,1381.6465477649003,7003490
2020-03-24,1452.562255859375,1509.5764647953495,1392.605589653216,1409.8335869151078,6350865
2020-03-25,1492.775146484375,1543.691332777904,1432.818474622585,1449.875837415711,2765520
2020-03-26,1527.4443359375,1562.4973039617819,1469.1082314889773,1562.113450787054,4556067
2020-03-27,1556.0579833984375,1577.8061218345351,1492.8604725296366,1552.2200766155968,4331250
2020-03-30,1516.825927734375,1624.7137432296793,1504.075591183426,1506.165076400847,8513547
2020-03-31,1557.4224853515625,1582.0703953517955,1518.105285027599,1567.0599369510269,3927593
2020-04-01,1457.3387451171875,1564.8001536817906,1451.5818839440838,1557.2522898545908,4941878
2020-04-03,1410.814453125,1483.990582092841,1407.2324485363147,1483.990582092841,5735369
2020-04-07,1514.01171875,1523.0947866924141,1454.1404075437695,1458.4047489148656,5427577
2020-04-08,1454.5240478515625,1540.2799880552966,1450.7288259590584,1501.0480503750398,6285615
2020-04-09,1506.2930908203125,1517.0818936457872,1476.4852867715956,1492.90299851605,5307397
2020-04-13,1500.4080810546875,1524.075168875786,1489.1075796626315,1501.9006001064686,2990438
2020-04-15,1479.8541259765625,1545.3970195891488,1473.585566172721,1522.3695805555358,4761399
2020-04-16,1463.5640869140625,1505.2266654402715,1428.5965009718843,1458.3615091323404,6245533
2020-04-17,1540.4505615234375,1579.4692832014955,1495.0780131505048,1535.162820120313,9895823
2020-04-20,1551.06884765625,1560.7488813717412,1537.2950047391057,1560.7488813717412,3244282
2020-04-21,1481.986328125,1530.5571265241565,1473.5002277586523,1505.3122506775458,5122541
2020-04-22,1509.1502685546875,1526.6340665232499,1466.2083758294884,1481.986437410874,3829836
2020-04-23,1601.8994140625,1620.449294140157,1501.7726842236555,1518.1051281944628,5934366
2020-04-24,1550.9835205078125,1579.4692353525088,1541.8151872765093,1569.874468017424,2987102
2020-04-27,1566.377685546875,1599.127844626809,1556.4844354367608,1562.710414822462,3374741
2020-04-28,1585.5247802734375,1593.1579095558848,1562.9663523322579,1590.5993047760842,2678505
2020-04-29,1625.26806640625,1631.1528769401505,1577.848622303141,1598.274771036094,4241510
2020-04-30,1718.0599365234375,1733.0278118772487,1656.4402222477822,1688.6786749591301,5915544
2020-05-04,1646.4193115234375,1676.738816507597,1632.0911887821817,1676.738816507597,3729348
2020-05-05,1648.380859375,1686.1202736951882,1643.4768676836761,1667.4424410401703,2905528
2020-05-06,1623.519775390625,1666.2484485118362,1614.9910939648391,1654.3936646178984,3517431
2020-05-07,1613.327880859375,1649.830571233355,1606.2490343422683,1628.9779888834805,3166754
2020-05-08,1614.820556640625,1654.1377570615136,1608.7225286193761,1653.7965889836341,2686530
2020-05-11,1650.5557861328125,1664.286942640589,1628.1253119564062,1628.1253119564062,2449841
2020-05-12,1662.66650390625,1668.6365811195578,1629.1914281030593,1648.9353471376187,3256595
2020-05-13,1662.794189453125,1700.6188660787916,1642.3253565615048,1700.6188660787916,2656665
2020-05-14,1622.4534912109375,1640.1505029988223,1612.858725783771,1628.9779525233844,2263146
2020-05-15,1614.39404296875,1635.2893113625353,1590.769534196382,1634.0952752037724,3173682
2020-05-18,1659.340087890625,1665.6086473518733,1596.6542850584005,1626.4194013748595,3727694
2020-05-19,1661.941650390625,1677.1226419910054,1623.008195965995,1623.008195965995,3198693
2020-05-20,1666.163330078125,1674.0950461505058,1647.4854952795333,1663.093025314906,2778505
2020-05-21,1698.23095703125,1704.0305018848192,1655.5449701381501,1659.6813596936227,3400908
2020-05-22,1723.092041015625,1733.0279751795497,1672.6875572445333,1686.205495776198,3663418
2020-05-26,1657.122802734375,1726.2051223542846,1641.7711761521728,1718.5293090631835,4575317
2020-05-27,1710.2564697265625,1714.2649082162516,1655.6302254103475,1670.76863442569,3482160
2020-05-28,1709.403564453125,1717.6763433306783,1681.2589173181138,1695.9282069081696,3475681
2020-05-29,1682.154541015625,1707.9964886213402,1673.6685442331923,1690.384739808922,7237735
2020-06-01,1744.3287353515625,1756.908541657117,1689.6172179532232,1697.2077659697393,3747773
2020-06-02,1745.9490966796875,1774.8186634393649,1739.8937534889687,1757.0789638427254,2443886
2020-06-03,1750.2257080078125,1765.280288250353,1727.8576292020414,1755.1014085219333,3699799
2020-06-04,1789.06005859375,1796.2879373371438,1750.7392074975232,1750.7392074975232,4048593
2020-06-05,1752.0224609375,1794.5773821783841,1745.222269058344,1789.1030637826527,3573289
2020-06-08,1772.12353515625,1792.0110081584862,1763.8692481740761,1777.6834738450473,2957841
2020-06-09,1772.3798828125,1792.4383856143374,1762.2864156344256,1764.7243180165835,2909439
2020-06-10,1803.7720947265625,1823.6595641764227,1773.6201249154844,1776.6567480387037,5168397
2020-06-11,1768.6162109375,1800.5645538944307,1763.6123919894196,1796.2876784695034,2269513
2020-06-12,1744.53759765625,1752.8346947461082,1720.1594061714727,1720.330439433072,2842642
2020-06-15,1736.3260498046875,1761.2174459576229,1711.5628763924042,1744.1954594724216,2399022
2020-06-16,1749.92626953125,1774.0049929745721,1737.2666773831725,1766.349428260094,2146528
2020-06-17,1751.636962890625,1761.0888983860686,1733.4602441808433,1750.0972461276745,2703527
2020-06-18,1743.3402099609375,1761.3886061675973,1732.3058487716403,1749.2423198450656,1944389
2020-06-19,1748.8997802734375,1787.733827847662,1738.1220756872963,1746.675826059773,5681758
2020-06-22,1734.657958984375,1755.4436164800434,1727.1307204644606,1753.5190224310336,3196138
2020-06-23,1740.94482421875,1748.3865451445429,1719.3037943936063,1733.8451697690746,4205944
2020-06-24,1746.8470458984375,1765.7081092508404,1737.7800904182627,1739.8330116101292,2560937
2020-06-25,1724.52197265625,1762.0729659695623,1718.6626732399725,1740.6885853145918,3043931
2020-06-26,1812.411376953125,1823.6594745132109,1727.814665336345,1732.134350792332,6300722
2020-06-29,1797.6988525390625,1819.8960016857502,1788.8458462565998,1803.130567525189,3076341
2020-06-30,1781.019287109375,1806.4666978514458,1774.9462488364122,1796.287817087347,3071725
2020-07-01,1789.4873046875,1808.2199335937678,1778.7523067061095,1778.9233399391949,2503466
2020-07-02,1845.17236328125,1851.8871415303802,1794.577008282096,1797.9985087745308,3758699
2020-07-03,1881.5255126953125,1886.1018524232484,1847.8238216314387,1850.7320130639125,4185208
2020-07-06,1935.884765625,1941.6157366765628,1886.101979629705,1886.101979629705,5190366
2020-07-07,1941.6160888671875,1969.6724372790977,1909.3256749687353,1945.978585933223,5630055
2020-07-08,1897.99169921875,1945.4650166024567,1888.3261277898566,1941.7014497480034,2793358
2020-07-09,1885.546630859375,1919.889865708541,1874.170097574213,1906.6315485249893,3443998
2020-07-10,1900.9434814453125,1924.4663034322164,1861.2967506728191,1886.3164795134348,9610320
2020-07-13,1898.932861328125,1920.274429872632,1890.379109700521,1898.932861328125,2963503
2020-07-14,1857.83203125,1915.1849773169924,1851.8872156727507,1890.3790977537085,2976738
2020-07-15,1910.822021484375,1933.1473912612973,1865.6583910902393,1868.9942698698826,5569321
2020-07-16,1915.837646484375,2000.0667767079303,1903.2783738912547,1923.7676154876106,8582118
2020-07-17,1886.6893310546875,1923.6814748184065,1877.51632925131,1917.7662313162948,4509135
2020-07-20,1892.8189697265625,1909.1075525498275,1878.1593707657753,1886.9037260003197,2952646
2020-07-21,1907.521728515625,1919.1807993303903,1887.0322798591048,1911.7652912257834,2665286
2020-07-22,1878.2884521484375,1912.623122450519,1872.50171701776,1912.623122450519,2861534
2020-07-23,1861.3565673828125,1878.2881227588935,1854.3267989095082,1878.2881227588935,2265766
2020-07-24,1849.5260009765625,1854.3269311202926,1821.8355720806046,1847.0399320844522,3665100
2020-07-27,1891.876220703125,1898.9059888242716,1854.7553529667323,1856.0412938169518,4248480
2020-07-28,1980.1343994140625,1988.9216610631563,1898.90581002366,1898.90581002366,8092319
2020-07-29,1951.243896484375,2007.7823894598785,1925.5250785152048,1964.917692844595,6090431
2020-07-30,1954.202392578125,2021.4999963585078,1947.9870087894908,1959.6889924782884,7098496
2020-07-31,1955.830810546875,2001.6104442159046,1935.2986572996847,1974.4769585044041,4723290
2020-08-03,1932.4691162109375,1975.0767939040652,1912.3656145009645,1963.5889291410197,4012337
2020-08-04,1928.6539306640625,1945.756901095364,1907.5217210016162,1937.441192618266,2927928
2020-08-05,1937.055908203125,1971.7763172680627,1931.4834968717153,1937.484555228618,3800641
2020-08-06,1978.7200927734375,1988.493159308177,1942.0707793177683,1950.3435815590008,4748047
2020-08-07,1967.789794921875,1995.7803592818957,1960.6313065625839,1978.6344799066217,3165491
2020-08-10,1957.031005859375,1993.2087748810231,1951.2442707064945,1987.207716203962,2929353
2020-08-11,1954.5443115234375,1982.0635298930124,1950.8581151321068,1957.2020063779185,2774423
2020-08-12,1935.212158203125,1968.6893121834357,1925.953343709496,1961.7882648365555,3415751
2020-08-13,1932.726318359375,1971.7760999377642,1929.3400490912775,1948.629163112408,2695682
2020-08-14,1922.1815185546875,1955.7447017933775,1914.4231758592866,1952.058296001479,2270405
2020-08-17,1931.826171875,1946.0573356709467,1918.8382517909677,1940.0562778076444,2625630
2020-08-18,1945.8431396484375,1962.3460498536288,1927.4542244227137,1939.8849879538966,3493374
2020-08-19,1934.5699462890625,1958.5741810457453,1931.0549567652786,1951.5015047335085,2843005
2020-08-20,1931.3551025390625,1951.6729309082677,1920.3816961669886,1934.9127893443135,2895164
2020-08-21,1927.710693359375,1946.91398847764,1921.2380840783685,1937.4837577980918,1975294
2020-08-24,1927.28271484375,1937.441523109407,1911.7656098063708,1929.4259498323222,2167966
2020-08-25,1922.610595703125,1928.9117912747524,1914.8093447052752,1924.625320627475,1663419
2020-08-26,1931.912109375,1937.3987074831466,1900.149323493487,1922.0532279648326,2618149
2020-08-27,1927.5394287109375,1960.9311919566899,1921.8385082691184,1942.6278843483092,3579393
2020-08-28,1919.095703125,1954.5875942887815,1916.1380804114037,1944.6858058125567,2941136
2020-08-31,1935.1265869140625,1951.3722638809109,1910.0507412313793,1920.3382676653007,6018154
2020-09-01,1925.7821044921875,1952.9153708544134,1921.4527287327448,1945.1997262812397,3610908
2020-09-02,1941.8994140625,1944.9857561725767,1921.75300512804,1926.339611733236,2084137
2020-09-03,1971.347412109375,1992.3511136082573,1944.3426530393835,1944.3426530393835,4654146
2020-09-04,1962.1741943359375,1992.5652192817543,1940.013064722135,1950.343497414646,5231303
2020-09-07,1994.9659423828125,2009.0683861004613,1957.5022383616697,1962.3458654934739,4620401
2020-09-08,2013.09765625,2049.318326442126,1994.965972524825,2002.5958051292062,7453998
2020-09-09,1995.4796142578125,2022.3558557041947,1988.921401116461,1993.2078696533501,3866535
2020-09-10,1998.4805908203125,2013.3547237021112,1992.60825318678,2001.7812560546859,2308813
2020-09-11,2035.3018798828125,2042.9317131779167,1997.6236390920992,1998.309516189484,4145424
2020-09-14,2135.86181640625,2148.1640668867335,2041.94544248062,2043.8743536451395,7512131
2020-09-15,2135.86181640625,2175.811793578182,2112.886508642399,2135.86181640625,7318770
2020-09-16,2145.806884765625,2149.7505208908246,2123.774470797287,2133.761862190042,3074003
2020-09-17,2109.757568359375,2139.5914405839812,2100.884701288022,2126.089060462095,4828176
2020-09-18,2100.284912109375,2143.5782678746677,2088.711440766178,2130.3760213218216,4183256
2020-09-21,2113.487548828125,2147.436275426526,2102.214003900722,2113.230318693974,4598809
2020-09-22,2162.91015625,2190.3864746313698,2107.2289450661083,2130.3758862853047,7499613
2020-09-23,2115.329345703125,2160.2516621719546,2065.2205696730134,2151.8072353172533,7502280
2020-09-24,1999.4232177734375,2100.369550239006,1974.0045434671629,2100.369550239006,8424708
2020-09-25,2076.623291015625,2091.7973529040923,2016.4412942798363,2030.0721851134797,8228267
2020-09-28,2080.0517578125,2095.225814527388,2028.35690555311,2091.7966397081946,4347166
2020-09-29,2133.2900390625,2152.707871314026,2080.0522139013005,2087.3821185445845,6995811
2020-09-30,2136.63330078125,2147.520889779566,2108.9426702026876,2133.804189485565,3917166
2020-10-01,2163.33837890625,2177.526635656113,2136.6337560512884,2151.8078171247416,2610337
2020-10-05,2319.66650390625,2338.7842049072824,2231.579531855379,2246.1106255307136,17412105
2020-10-06,2326.952392578125,2345.5556244942222,2271.9141774599066,2345.5556244942222,9846367
2020-10-07,2345.513427734375,2374.704329675827,2317.265632893054,2350.700098184519,9656101
2020-10-08,2422.45556640625,2473.2931414687678,2400.423152898631,2400.423152898631,19839329
2020-10-09,2411.52490234375,2426.0132952436484,2383.277109399946,2408.9959271272833,7739245
2020-10-12,2426.14208984375,2446.7171464360645,2401.0662396218668,2413.7113264858936,4623203
2020-10-13,2423.184326171875,2447.488484775687,2410.882073914188,2439.001358145839,4209878
